ID,file_name,impd_filename,in_file,contr_year,data_source,site_name,site_code,contributor,Longitude,Latitude,first_year,last_year,first_scar,last_scar,n_trees,tree_species,area_sampled_ha,ref_ID
Inigu_RP21,rp21.fhx,usrpk_21.fhx,TRUE,2009,FACS,Rincon Peak RP21,RP_21,Iniguez_J,-110.52527,32.12445,1390,2004,1434,1867,3,PIPO,2,"Iniguez_2009_FE, Iniguez_2016_JBIO"
Inigu_RP3,rp3.fhx,usrpk_03.fhx,TRUE,2009,FACS,Rincon Peak RP03,RP_3,Iniguez_J,-110.52247,32.12799,1568,2004,1595,1975,5,"PIPO, PISF",2,"Iniguez_2009_FE, Iniguez_2016_JBIO"
Inigu_RP4,rp4.fhx,usrpk_04.fhx,TRUE,2009,FACS,Rincon Peak RP04,RP_4,Iniguez_J,-110.51862,32.12757,1619,2004,1659,1893,7,"PIPO, PISF",2,"Iniguez_2009_FE, Iniguez_2016_JBIO"
Inigu_RP5,rp5.fhx,usrpk_05.fhx,TRUE,2009,FACS,Rincon Peak RP05,RP_5,Iniguez_J,-110.51944,32.12521,1553,2003,1553,1893,6,"PIPO, PISF",2,"Iniguez_2009_FE, Iniguez_2016_JBIO"
Inigu_RP6,rp6.fhx,usrpk_06.fhx,TRUE,2009,FACS,Rincon Peak RP06,RP_6,Iniguez_J,-110.52263,32.12493,1472,2004,1605,1893,6,"PIPO, PISF",2,"Iniguez_2009_FE, Iniguez_2016_JBIO"
Inigu_RP7,rp7.fhx,usrpk_07.fhx,TRUE,2009,FACS,Rincon Peak RP07,RP_7,Iniguez_J,-110.52873,32.12447,1475,2004,1502,1879,7,"PIPO, PISF",2,"Iniguez_2009_FE, Iniguez_2016_JBIO"
Inigu_RP9,rp9.fhx,usrpk_09.fhx,TRUE,2009,FACS,Rincon Peak RP09,RP_9,Iniguez_J,-110.52349,32.12268,1601,2004,1607,1893,6,"PIPO, PISF",2,"Iniguez_2009_FE, Iniguez_2016_JBIO"
Jandt_171,,,FALSE,2020,NAFSS,Chena Lakes F-Unit Transect 15,171,Jandt_R,-147.1918574,64.7710426,1826,2000,1924,1924,2,PCSP,0.009,Olson_2019_AKdb
Jandt_177,,,FALSE,2020,NAFSS,Chena Lakes Remote Arm Transect 08,177,Jandt_R,-147.17215,64.7768667,1915,2001,1924,1924,1,PCSP,0.0015,Olson_2019_AKdb
Jandt_178,,,FALSE,2020,NAFSS,Chena Lakes Remote Arm Transect 10,178,Jandt_R,-147.1667333,64.7835333,1913,2001,1924,1924,1,PCSP,0.0015,Olson_2019_AKdb
Johns_BMO,JDJ_BMO.fhx,usbmo001.fhx,TRUE,2019,NAFSS,Big Mosquito,BMO,Johnston_JD,-118.827,44.73961,1502,1955,1525,1952,8,"LAOC, PICO, PIPO",23,Johnston_2017_FE
Johns_CAN,JDJ_CAN.fhx,uscan002.fhx,TRUE,2019,NAFSS,Canyon Creek,CAN,Johnston_JD,-118.884,44.27306,1580,1922,1592,1919,5,"LAOC, PIPO",13,Johnston_2017_FE
Johns_CRA,JDJ_CRA.fhx,uscra004.fhx,TRUE,2019,NAFSS,Crane Creek,CRA,Johnston_JD,-118.48,44.10454,1274,2014,1282,1898,34,"ABGR, PIPO, PSME",21,Johnston_2017_FE
Johns_DCA,JDJ_DCA.fhx,usdca001.fhx,TRUE,2019,NAFSS,Dry Cabin Creek,DCA,Johnston_JD,-119.405,44.35235,1366,2014,1518,2014,15,"ABGR, LAOC, PIPO",14,Johnston_2017_FE
Johns_DEE,JDJ_DEE.fhx,usdee001.fhx,TRUE,2019,NAFSS,Deerborn Creek,DEE,Johnston_JD,-118.574,44.58901,1381,2012,1465,1889,26,"ABGR, LAOC, PIPO",14,Johnston_2017_FE
Johns_JUG,JDJ_JUG.fhx,usjug001.fhx,TRUE,2019,NAFSS,Jugow Creek,JUG,Johnston_JD,-118.961,44.5794,1358,2013,1416,1894,32,"ABGR, LAOC, PICO, PIPO, PSME",14,Johnston_2017_FE
Johns_LAK,JDJ_LAK.fhx,uslak001.fhx,TRUE,2019,NAFSS,Lake Creek,LAK,Johnston_JD,-118.643,44.20956,1578,1980,1652,1895,8,PIPO,9,Johnston_2017_FE
Johns_MAL,JDJ_MAL.fhx,usmal001.fhx,TRUE,2019,NAFSS,Malheur River,MAL,Johnston_JD,-118.579,44.08273,1303,2011,1308,1893,26,PIPO,26,Johnston_2017_FE
Johns_MYR,JDJ_MYR.fhx,usmyr001.fhx,TRUE,2019,NAFSS,Myrtle Creek,MYR,Johnston_JD,-119.09,43.94673,1445,2012,1515,1888,22,PIPO,22,Johnston_2017_FE
Johns_NMA,JDJ_NMA.fhx,usnma001.fhx,TRUE,2019,NAFSS,North Fork Malheur,NMA,Johnston_JD,-118.386,44.19808,1328,1980,1335,1899,13,PIPO,17,Johnston_2017_FE
Johns_REY,JDJ_REY.fhx,usrey002.fhx,TRUE,2019,NAFSS,Reynolds Creek,REY,Johnston_JD,-118.494,44.42626,1415,2012,1465,1888,21,PIPO,11,Johnston_2017_FE
Johns_RG1,JDJ_RG1.fhx,,TRUE,2019,NAFSS,Rigdon Site 1,RG1,Johnston_JD,-122.48753,43.4936833,1574,1954,1590,1623,5,PSME,15,Unpublished
Johns_RG10,JDJ_RG10.fhx,,TRUE,2019,NAFSS,Rigdon Site 10,RG10,Johnston_JD,-122.4492,43.5586,1625,2019,1685,1895,16,"PIPI, PIPO, PSME",15,Unpublished
Johns_RG12,JDJ_RG11.fhx,,TRUE,2019,NAFSS,Rigdon Site 12,RG12,Johnston_JD,-122.3463,43.5640833,1516,2019,1560,1752,5,"PSME, TSME",15,Unpublished
Johns_RG13,JDJ_RG13.fhx,,TRUE,2019,NAFSS,Rigdon Site 13,RG13,Johnston_JD,-122.49775,43.5925167,1533,1971,1554,1861,9,PSME,15,Unpublished
Johns_RG14,JDJ_RG14.fhx,,TRUE,2019,NAFSS,Rigdon Site 14,RG14,Johnston_JD,-122.4485,43.5963833,1605,2019,1619,1889,12,"CADE, PSME",15,Unpublished
Johns_RG15,JDJ_RG15.fhx,,TRUE,2019,NAFSS,Rigdon Site 15,RG15,Johnston_JD,-122.40058,43.5977833,1535,2019,1563,1893,17,PSME,15,Unpublished
Johns_RG16,JDJ_RG16.fhx,,TRUE,2019,NAFSS,Rigdon Site 16,RG16,Johnston_JD,-122.35142,43.60445,1551,1931,1618,1652,6,PSME,15,Unpublished
Johns_RG2,JDJ_RG2.fhx,,TRUE,2019,NAFSS,Rigdon Site 2,RG2,Johnston_JD,-122.4356,43.4905833,1643,1919,1656,1892,18,"CADE, PIPO, PSME",15,Unpublished
Johns_RG3,JDJ_RG3.fhx,,TRUE,2019,NAFSS,Rigdon Site 3,RG3,Johnston_JD,-122.39552,43.4882833,1578,1950,1649,1893,10,"CADE, PSME",15,Unpublished
Johns_RG4,JDJ_RG4.fhx,,TRUE,2019,NAFSS,Rigdon Site 4,RG4,Johnston_JD,-122.33557,43.4957167,1642,2016,1645,1886,16,"PIPO, PSME",15,Unpublished
Johns_RG5,JDJ_RG5.fhx,,TRUE,2019,NAFSS,Rigdon Site 5,RG5,Johnston_JD,-122.4965,43.5242667,1619,1894,1681,1681,2,PSME,15,Unpublished
Johns_RG6,JDJ_RG6.fhx,,TRUE,2019,NAFSS,Rigdon Site 6,RG6,Johnston_JD,-122.44292,43.5254333,1655,2019,1664,1959,6,PSME,15,Unpublished
Johns_RG7,JDJ_RG7.fhx,,TRUE,2019,NAFSS,Rigdon Site 7,RG7,Johnston_JD,-122.39313,43.5273167,1420,1956,1522,1883,15,"CADE, PSME",15,Unpublished
Johns_RG8,JDJ_RG8.fhx,,TRUE,2019,NAFSS,Rigdon Site 8,RG8,Johnston_JD,-122.35748,43.5305833,1455,1959,1500,1953,10,PSME,15,Unpublished
Johns_RG9,JDJ_RG9.fhx,,TRUE,2019,NAFSS,Rigdon Site 9,RG9,Johnston_JD,-122.48097,43.5608167,1615,1963,1646,1871,11,PSME,15,Unpublished
Johns_RR14,,,FALSE,2019,NAFSS,Ragged Ruby Site 14,RR14,Johnston_JD,-118.689,44.59868,1539,2016,1728,1896,,"LAOC, ABGR, PICO, PIMO, PCEN",,Johnston_2018_Ecosphere
Johns_RR16,,,FALSE,2019,NAFSS,Ragged Ruby Site 16,RR16,Johnston_JD,-118.657,44.61337,1740,2016,1783,1898,,"LAOC, PICO, PIPO, ABGR, PSME",,Johnston_2018_Ecosphere
Johns_RR17,,,FALSE,2019,NAFSS,Ragged Ruby Site 17,RR17,Johnston_JD,-118.685,44.62168,1647,2016,1721,1886,,"PIPO, ABGR, LAOC, PSME",,Johnston_2018_Ecosphere
Johns_RR18,,,FALSE,2019,NAFSS,Ragged Ruby Site 18,RR18,Johnston_JD,-118.661,44.6307,1777,2016,1780,1898,,"PIPO, PSME",,Johnston_2018_Ecosphere
Johns_RR19,,,FALSE,2019,NAFSS,Ragged Ruby Site 19,RR19,Johnston_JD,-118.635,44.63655,1699,2016,1729,1883,,"PIPO, LAOC, PSME",,Johnston_2018_Ecosphere
Johns_STI,JDJ_STI.fhx,ussti001.fhx,TRUE,2019,NAFSS,Stink Creek,STI,Johnston_JD,-118.376,44.20458,1450,1980,1571,1889,11,"PIPO, PSME",11,Johnston_2017_FE
Johns_THO,JDJ_THO.fhx,ustho001.fhx,TRUE,2019,NAFSS,Thompson Creek,THO,Johnston_JD,-118.978,44.52089,1328,2012,1343,1901,17,PIPO,10,Johnston_2017_FE
Johns_WIN,JDJ_WIN.fhx,,TRUE,2019,NAFSS,Winberry Creek,WIN,Johnston_JD,-122.516,43.8569,1524,2001,1849,1849,3,PSME,230,Unpublished
Kaib__ANC,ANC.fhx,,TRUE,2009,FACS,"Sierra Anchas, Aztec Peak",ANC,Kaib_M,-110.914751,33.80607,1573,1998,1629,1951,9,PIPO,,Kaib_2001_GTR
Kaib__ARM,ARM.fhx,,TRUE,2009,FACS,"Sierra Anchas, Armor Mtn",ARM,Kaib_M,-110.98494,33.832457,1674,1900,1693,1900,8,PIPO,,Kaib_2001_GTR
Kaib__BWA1,BWA_USFS.fhx,,TRUE,2009,FACS,"Bear Wallow, USFS",BWA_1,Kaib_M,-109.492455,33.636247,1614,1991,1645,1946,20,PIPO,9.5,Kaib_1996_GTR
Kaib__CEN,CEN.fhx,,TRUE,2009,FACS,"Sierra Anchas, Center Peak",CEN,Kaib_M,-110.915732,33.862153,1641,2000,1654,1910,13,PIPO,,Kaib_2001_GTR
Kaib__DLK,DLK.fhx,,FALSE,2009,FACS,"Dry Lake, San Carlos",DLK,Kaib_M,-109.8364,33.348078,1555,1968,1569,1934,17,PIPO,20,Kaib_1996_GTR
Kaib__GIM,GIM.fhx,,FALSE,2009,FACS,"Gimme Tank, San Carlos",GIM,Kaib_M,-110.356276,33.611991,1515,1957,1698,1935,16,PIPO,17,Kaib_1996_GTR
Kaib__HIL,HIL.fhx,,FALSE,2009,FACS,"Hilltop, San Carlos",HIL,Kaib_M,-110.393821,33.61628,1562,1995,1573,1978,17,PIPO,16,Kaib_1996_GTR
Kaib__ICE,ICE_HOUSE.fhx,,TRUE,2025,NAFSS,Ice House Canyon,ICE,Kaib_M,-110.828707,33.2933499,1636,2000,1679,1951,5,PIPO,2,Roos_2025_PNAS
Kaib__KEL,KEL.fhx,,TRUE,2025,NAFSS,Kellner Canyon,KEL,Kaib_M,-110.845595,33.302069,1695,2000,1745,1981,8,PIPO,6,Roos_2025_PNAS
Kaib__MAL,MAL.fhx,,FALSE,2009,FACS,"Malay Gap, San Carlos",MAL,Kaib_M,-109.523301,33.595223,1595,1994,1734,1985,15,PIPO,93,Kaib_1996_GTR
Kaib__MCC,MCC.fhx,,TRUE,2009,FACS,McClure Canyon,MCC,Kaib_M,-110.3608,31.4742,1600,1995,1625,1986,18,PIPO,,Kaib_1998_MSThesis
Kaib__ORD1,ORD1.fhx,usord001.fhx,TRUE,2025,NAFSS,Mt. Ord I,ORD1,Kaib_M,-111.406977,33.91251,1572,1965,1611,1881,7,PIPO,12,Roos_2025_PNAS
Kaib__ORD2,ORD2.fhx,usord001.fhx,TRUE,2025,NAFSS,Mt. Ord II,ORD2,Kaib_M,-111.398943,33.912241,1504,1900,1580,1879,9,PIPO,12,Roos_2025_PNAS
Kaib__ORD3,ORD3.fhx,usord001.fhx,TRUE,2025,NAFSS,Mt. Ord III,ORD3,Kaib_M,-111.393337,33.914494,1554,1999,1702,1935,6,PIPO,15,Roos_2025_PNAS
Kaib__ORD4,ORD4.fhx,usord001.fhx,TRUE,2025,NAFSS,Mt. Ord IV,ORD4,Kaib_M,-111.414897,33.92084,1594,1879,1674,1871,6,PIPO,8,Roos_2025_PNAS
Kaib__OSO,OSO.fhx,,TRUE,2009,FACS,Canon del Oso,OSO,Kaib_M,-109.936671,31.010212,1577,1996,1659,1980,23,PIPO,,Kaib_1998_MSThesis
Kaib__PINEC,PINEC.FHX,uspin002.fhx,TRUE,2009,FACS,Pine Canyon,PINEC,Kaib_M,-109.3603,31.9572,1600,1880,1637,1876,27,PIPO,,Kaib_1998_MSThesis
Kaib__PIO,PIO.fhx,,TRUE,2025,NAFSS,Pioneer Pass,PIO,Kaib_M,-110.799614,33.270913,1615,1998,1624,1996,8,PIPO,5,Roos_2025_PNAS
Kaib__POP1,pop1.fhx,,FALSE,2023,NAFSS,"Point of Pines 1, San Carlos",POP1,Kaib_M,-109.808701,33.343539,1648,1950,1733,1950,8,PIPO,4,Kaib_1996_GTR
Kaib__POP2,pop2.fhx,,FALSE,2023,NAFSS,"Point of Pines 2, San Carlos",POP2,Kaib_M,-109.798844,33.355074,1517,1994,1742,1967,6,PIPO,2.25,Kaib_1996_GTR
Kaib__POP3,pop3.fhx,,FALSE,2023,NAFSS,"Point of Pines 3, San Carlos",POP3,Kaib_M,-109.794606,33.37039,1795,1994,1800,1974,5,PIPO,3,Kaib_1996_GTR
Kaib__POP4,pop4.fhx,,FALSE,2023,NAFSS,"Point of Pines 4, San Carlos",POP4,Kaib_M,-109.756214,33.355717,1759,1937,1837,1917,4,PIPO,2.4,Kaib_1996_GTR
Kaib__RUCKER,RUCKER.fhx,usruc001.fhx,TRUE,2009,FACS,Rucker Canyon,RUCKER,Kaib_M,-109.3197,31.7806,1600,1996,1644,1965,21,PIPO,,Kaib_1998_MSThesis
Kaib__TURKEY,TURKEY.fhx,ustur001.fhx,TRUE,2009,FACS,Turkey Creek,TURKEY,Kaib_M,-109.3767,31.8825,1571,1996,1617,1963,26,PIPO,,Kaib_1998_MSThesis
Kaib__WEB1,WEB1.fhx,,TRUE,2025,NAFSS,Webber Creek I,WEB1,Kaib_M,-111.3864,34.413,1570,1987,1684,1886,11,PIPO,39,Roos_2025_PNAS
Kaib__WEB2,WEB2.fhx,,TRUE,2025,NAFSS,Webber Creek II,WEB2,Kaib_M,-111.372879,34.41459,1627,1998,1648,1896,4,PIPO,7,Roos_2025_PNAS
Kaib__WEB3,WEB3.fhx,,TRUE,2025,NAFSS,Webber Creek III,WEB3,Kaib_M,-111.365783,34.411647,1608,1998,1712,1886,9,PIPO,20,Roos_2025_PNAS
Kaib__WEB4,WEB4.fhx,,TRUE,2025,NAFSS,Webber Creek IV,WEB4,Kaib_M,-111.355533,34.38776,1614,1940,1614,1908,8,PIPO,44,Roos_2025_PNAS
Kaib__WOR,WOR.fhx,,TRUE,2025,NAFSS,Workman Creek,WOR,Kaib_M,-110.945569,33.827146,1699,1968,1757,1909,7,PIPO,10,Roos_2025_PNAS
Kenne_RBLUE,R_BLUE.FHX,,TRUE,2009,FACS,Bluejoint Creek riparian (BLUE),R_BLUE,Kennedy_Sutherland,-114.46537,45.67277,1846,2005,1871,1943,19,,,Young_2006_FEM
Kenne_RCHICK,R_CHICK.FHX,,TRUE,2009,FACS,Chicken Creek riparian (Chick),R_CHICK,Kennedy_Sutherland,-114.3277,45.59963,1774,2000,1881,1962,16,,,Young_2006_FEM
Kenne_RDEER,R_DEER.FHX,,TRUE,2009,FACS,Deer Creek riparian (Deer),R_DEER,Kennedy_Sutherland,-114.333,45.5911,1770,2005,1844,1953,14,,,Young_2006_FEM
Kenne_RFALLS,R_FALLS.fhx,,TRUE,2009,FACS,Falls Creek riparian (Falls),R_FALLS,Kennedy_Sutherland,-113.13447,47.15132,1815,2005,1863,1976,5,,,Young_2006_FEM
Kenne_RLODGE,R_LODGE.fhx,,TRUE,2009,FACS,Lodgepole Creek riparian (Lodge),R_LODGE,Kennedy_Sutherland,-113.22812,47.23517,1725,2001,1796,1969,7,,,Young_2006_FEM
Kenne_RMARTIN,R_MARTIN.FHX,,TRUE,2009,FACS,Martin Creek riparian (Martin),R_MARTIN,Kennedy_Sutherland,-113.7825,45.96248,1869,2005,1887,1975,9,,,Young_2006_FEM
Kenne_RMONT,R_MONT.fhx,,TRUE,2009,FACS,Monture Creek riparian (Mont),R_MONT,Kennedy_Sutherland,-113.16763,47.25377,1820,2000,1838,1962,7,,,Young_2006_FEM
Kenne_RRANCH,R_RANCH.FHX,,TRUE,2009,FACS,Ranch Creek riparian (Ranch),R_RANCH,Kennedy_Sutherland,-113.63202,46.53938,1809,2005,1834,1950,7,,,Young_2006_FEM
Kenne_RSHEEP,R_SHEEP.FHX,,TRUE,2009,FACS,Sheephead Creek riparian (Sheep),R_SHEEP,Kennedy_Sutherland,-114.45293,45.74775,1832,2005,1890,1993,13,,,Young_2006_FEM
Kenne_RSTRAIT,R_STRAIT.fhx,,TRUE,2009,FACS,Straight Creek riparian (Straight),R_STRAIT,Kennedy_Sutherland,-114.82485,46.90847,1956,2004,1985,1985,1,,,Young_2006_FEM
Kenne_RWEST,R_WEST.FHX,,TRUE,2009,FACS,W Fork Bitterroot riparian,R_WEST,Kennedy_Sutherland,-114.32555,45.50875,1677,2005,1783,1935,22,,,Young_2006_FEM
Kenne_UBLUE,U_BLUE.FHX,,TRUE,2009,FACS,Bluejoint Creek upland (BLUE),U_BLUE,Kennedy_Sutherland,-114.475,45.65833,1637,2004,1834,1942,37,,,Young_2006_FEM
Kenne_UCHICK,U_CHICK.FHX,,TRUE,2009,FACS,Chicken Creek upland (Chick),U_CHICK,Kennedy_Sutherland,-114.32872,45.60578,1663,2004,1756,2001,20,,,Young_2006_FEM
Kenne_UDEER,U_DEER.FHX,,TRUE,2009,FACS,Deer Creek upland (Deer),U_DEER,Kennedy_Sutherland,-114.3572,45.57552,1609,2004,1695,2000,18,,,Young_2006_FEM
Kenne_UFALLS,U_FALLS.FHX,,TRUE,2009,FACS,Falls Creek upland (Falls),U_FALLS,Kennedy_Sutherland,-113.14417,47.14785,1723,2004,1796,2000,37,,,Young_2006_FEM
Kenne_UFISH,U_FISH.FHX,,TRUE,2009,FACS,Fish Creek (Fish),U_FISH,Kennedy_Sutherland,-114.90217,46.9456,1626,2005,1867,1981,23,,,Young_2006_FEM
Kenne_ULODGE,U_LODGE.FHX,,TRUE,2009,FACS,Lodgepole Creek upland (Lodge),U_LODGE,Kennedy_Sutherland,-113.21138,47.22722,1700,2004,1707,1984,24,,,Young_2006_FEM
Kenne_UMARTIN,U_MARTIN.FHX,,TRUE,2009,FACS,Martin Creek upland (Martin),U_MARTIN,Kennedy_Sutherland,-113.78055,45.95445,1768,2004,1862,1961,37,,,Young_2006_FEM
Kenne_UMONT,U_MONT.fhx,,TRUE,2009,FACS,Monture Creek upland (Mont),U_MONT,Kennedy_Sutherland,-113.18068,47.26737,1681,2005,1852,2000,37,,,Young_2006_FEM
Kenne_URANCH,U_RANCH.fhx,,TRUE,2009,FACS,Ranch Creek upland (Ranch),U_RANCH,Kennedy_Sutherland,-113.61612,46.545,1630,2004,1659,1934,23,,,Young_2006_FEM
Kenne_USHEEP,U_SHEEP.FHX,,TRUE,2009,FACS,Sheephead Creek upland (Sheep),U_SHEEP,Kennedy_Sutherland,-114.45612,45.74555,1682,2004,1800,1932,21,,,Young_2006_FEM
Kenne_USTRAIT,U_STRAIT.fhx,,TRUE,2009,FACS,Straight Creek upland (Straight),U_STRAIT,Kennedy_Sutherland,-114.81862,46.89528,1878,2004,1910,1985,3,,,Young_2006_FEM
Kenne_UWEST,U_WEST.FHX,,TRUE,2009,FACS,W Fork Bitterroot upland,U_WEST,Kennedy_Sutherland,-114.32903,45.50873,1786,2003,1841,1988,18,,,Young_2006_FEM
Kipfm_BHP,HistoricPortage.fhx,,TRUE,2019,NAFSS,Brule Historic Portage,BHP,Kipfmueller_KF,-91.7713,46.38458,1547,1871,1576,1847,18,PIRE,,Martin_2019_MAThesis
Kipfm_BKL02,BKL02.FHX,,TRUE,2009,FACS,Burnt Knob Lake (BKL),BKL02,Kipfmueller_KF,-114.982,45.703,1219,1996,1527,1910,32,"PICO, PIAL",438,Brunelle_2005_QuartSciRev
Kipfm_BKR02,BKR02.FHX,,TRUE,2009,FACS,Baker Lake (BKR),BKR02,Kipfmueller_KF,-114.265,45.982,1119,1998,1204,1896,9,"PICO, PIAL",375,Brunelle_2005_QuartSciRev
Kipfm_BRP,BruleProperties.fhx,,TRUE,2019,NAFSS,Brule River Properties,BRP,Kipfmueller_KF,-91.6018,46.50331,1767,2016,1774,1918,19,PIRE,,Martin_2019_MAThesis
Kipfm_BVR02,BVR02.FHX,,TRUE,2009,FACS,Beaver Lake (BVR),BVR02,Kipfmueller_KF,-114.434,46.563,1556,1998,1639,1919,22,"PIAL, PICO",414,Kipfmueller_2003_Diss
Kipfm_CIS,CedarIsland.fhx,,TRUE,2019,NAFSS,Cedar Island Estate,CIS,Kipfmueller_KF,-91.606,46.4482,1632,1991,1653,1917,23,PIRE,,Martin_2019_MAThesis
Kipfm_GHR,,,FALSE,2019,NAFSS,Good Harbor,GHR,Kipfmueller_KF,-85.8552,44.936,1667,1921,1711,1882,5,PIRE,,Kipfmueller_2019_SBDreport
Kipfm_HOO02,HOO02.FHX,,TRUE,2009,FACS,Hoodoo Lake (HOO),HOO02,Kipfmueller_KF,-114.65,46.323,1503,1997,1660,1934,34,"PICO, PIAL",2005,Brunelle_2005_QuartSciRev
Kipfm_PLP,PLP.fhx,,TRUE,2019,NAFSS,Platte Plains,PLP,Kipfmueller_KF,-86.0734,44.72915,1659,1940,1746,1926,20,PIRE,,Kipfmueller_2019_SBDreport
Kipfm_STO,Stockton.fhx,,TRUE,2019,NAFSS,Stockton Island,STO,Kipfmueller_KF,-90.5521,46.92267,1714,1983,1771,1937,19,PIRE,,Kipfmueller_2019_STOreport
Kipfm_STR,StarIsland.fhx,,TRUE,2019,NAFSS,Star Island,STR,Kipfmueller_KF,-94.5783,47.41836,1671,2013,1747,1902,37,PIRE,,Unpublished
Kipfm_VNP_01,VNP_01.fhx,,TRUE,2022,NAFSS,Ash River,VNP_01,Kipfmueller_KF,-92.85169196,48.42994547,1748,2007,1763,1913,10,PIRE,49.46,Kipfmueller_2017_FEM
Kipfm_VNP_02,VNP_02.fhx,,TRUE,2022,NAFSS,Sullivan Bay,VNP_02,Kipfmueller_KF,-92.8344489,48.42539416,1750,1897,1793,1893,2,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_03,VNP_03.fhx,,TRUE,2022,NAFSS,Bobolore Island,VNP_03,Kipfmueller_KF,-92.81868586,48.43927002,1776,1962,1814,1948,1,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_04,VNP_04.fhx,,TRUE,2022,NAFSS,E. Kabetogama,VNP_04,Kipfmueller_KF,-92.8139955,48.43918948,1757,1976,1780,1910,2,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_05,VNP_05.fhx,,TRUE,2022,NAFSS,Dutch Island,VNP_05,Kipfmueller_KF,-92.78730021,48.43848644,1907,2011,1927,1927,1,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_06,VNP_06.fhx,,TRUE,2022,NAFSS,Tar Point,VNP_06,Kipfmueller_KF,-92.77977882,48.44867825,1753,2005,1813,1895,4,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_07,VNP_07.fhx,,TRUE,2022,NAFSS,Sweetnose Island,VNP_07,Kipfmueller_KF,-92.76810582,48.44194114,1674,1860,1718,1780,1,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_08,VNP_08.fhx,,TRUE,2022,NAFSS,Williams Island North,VNP_08,Kipfmueller_KF,-92.75238223,48.44037783,1730,1956,1760,1887,6,PIRE,23.15,Kipfmueller_2017_FEM
Kipfm_VNP_09,VNP_09.fhx,,TRUE,2022,NAFSS,Williams Island South,VNP_09,Kipfmueller_KF,-92.74309401,48.43000512,1792,2008,1862,1920,3,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_10,VNP_10.fhx,,TRUE,2022,NAFSS,Moose Bay Area,VNP_10,Kipfmueller_KF,-92.756815,48.43115013,1726,2012,1760,1923,4,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_11,VNP_11.fhx,,TRUE,2022,NAFSS,Deer Island,VNP_11,Kipfmueller_KF,-92.74186615,48.43542363,1826,2011,1887,1923,3,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_12,VNP_12.fhx,,TRUE,2022,NAFSS,Namakan Point,VNP_12,Kipfmueller_KF,-92.74209429,48.44918195,1746,1858,1823,1823,1,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_13,VNP_13.fhx,,TRUE,2022,NAFSS,Namakan Point,VNP_13,Kipfmueller_KF,-92.72765061,48.44944248,1750,1966,1822,1909,4,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_14,VNP_14.fhx,,TRUE,2022,NAFSS,Namakan Island,VNP_14,Kipfmueller_KF,-92.71165746,48.43913295,1704,1971,1718,1893,3,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_15,VNP_15.fhx,,TRUE,2022,NAFSS,Scheen Island,VNP_15,Kipfmueller_KF,-92.689071,48.43688712,1776,1964,1821,1843,1,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_16,VNP_16.fhx,,TRUE,2022,NAFSS,Wolf Pack Islands,VNP_16,Kipfmueller_KF,-92.67475,48.43219013,1782,2013,1894,1894,2,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_17,VNP_17.fhx,,TRUE,2022,NAFSS,Jug Island,VNP_17,Kipfmueller_KF,-92.661966,48.43183712,1644,1982,1757,1894,3,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_18,VNP_18.fhx,,TRUE,2022,NAFSS,Gagnon Island,VNP_18,Kipfmueller_KF,-92.70968793,48.47571697,1816,2006,1884,1906,1,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_19,VNP_19.fhx,,TRUE,2022,NAFSS,Mica Island,VNP_19,Kipfmueller_KF,-92.76818705,48.50406064,1793,2003,1863,1863,2,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_20,VNP_20.fhx,,TRUE,2022,NAFSS,Mica Bay,VNP_20,Kipfmueller_KF,-92.731075,48.50520412,1625,2012,1665,1936,7,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_21,VNP_21.fhx,,TRUE,2022,NAFSS,North Mitchell Island,VNP_21,Kipfmueller_KF,-92.53936401,48.43736376,1864,2014,1932,1969,1,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_22,VNP_22.fhx,,TRUE,2022,NAFSS,Mitchell Island,VNP_22,Kipfmueller_KF,-92.535248,48.43547963,1728,2013,1782,1911,2,PIRE,0.02,Kipfmueller_2017_FEM
Kipfm_VNP_23,VNP_23.fhx,,TRUE,2022,NAFSS,Tuesday Island,VNP_23,Kipfmueller_KF,-92.52214312,48.43955748,1887,2007,1936,1936,1,PIRE,0.02,Kipfmueller_2017_FEM
